,user_id,house,datetime
1440,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-04-19 12:48:21.953804
1373,2b023cf1-bd37-42b6-b182-a63f314c0031,house1,2024-04-19 12:48:26.049012
10198,f56e3af2-356e-4916-878c-340eae3cef12,house6,2024-04-19 12:48:32.200377
1046,226c662f-b1b3-40bc-9bfc-4f49a80b9041,house6,2024-04-19 12:48:36.213489
10265,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-04-19 12:48:38.581711
138,0cb94071-a8ec-4885-8316-e0e4fbebec32,,2024-04-19 12:48:42.234756
6704,99352c97-a615-425e-8c20-6838d99297da,,2024-04-19 12:48:52.286329
7516,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-04-19 12:48:58.257671
6336,90756b5d-7ed2-4b15-9182-6ce392c05013,house1,2024-04-19 12:49:01.644932
4160,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-04-19 12:49:05.183168
2396,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-04-19 12:49:17.895698
3302,517fac56-4785-40b1-a43e-561275caae77,,2024-04-19 12:49:19.901386
10084,f10a183a-3ffd-4760-b446-acde1b8c0d8f,house4,2024-04-19 12:49:23.690592
396,12584309-4699-485d-9f5b-a57ebfc4283a,,2024-04-19 12:49:25.966731
8080,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-04-19 12:49:28.600750
3839,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-04-19 12:49:31.110891
8276,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-04-19 12:49:33.367083
7383,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-04-19 12:49:40.273028
5766,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-04-19 12:49:43.435425
5173,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-04-19 12:49:51.343059
2786,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-04-19 12:50:05.016563
5376,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-04-19 12:50:07.791234
4671,6e9afd62-0755-4cf4-a956-c5d3e22b6038,,2024-04-19 12:50:09.561970
7647,b177b688-d7be-49cf-8b0b-84047bbfd3e9,house3,2024-04-19 12:50:12.559381
6004,875b75ef-6331-423d-a96e-d364deafc0fa,house4,2024-04-19 12:50:17.858068
10131,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-04-19 12:50:27.511477
7328,a64047ca-5098-4c23-a971-49fba9b3e4fe,house4,2024-04-19 12:51:21.169228
4032,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-04-19 12:51:28.802374
8208,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-04-19 12:51:31.576638
5698,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-04-19 12:51:34.857057
5938,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-04-19 12:52:10.449071
2720,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-04-19 12:52:28.075944
9571,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-04-19 12:52:30.265026
8576,c968fef9-5411-49d5-b6e1-d9a52add4ab8,,2024-04-19 12:58:21.541415
6527,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-04-19 12:58:27.364717
4796,71d0528a-188d-4aba-b7de-79ce11aba729,,2024-04-19 12:59:24.862285
3361,5931fa6a-af6b-43b8-babb-28349854d406,,2024-04-19 17:30:08.827555
3695,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-04-19 17:30:11.405020
4542,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-04-19 17:30:14.433098
8626,cdd098ee-4295-4839-b1a3-4d44840feacd,house3,2024-04-19 17:30:17.214453
10564,f922a5d4-3651-46f7-aa98-307c045dd4b5,,2024-04-19 17:30:21.556805
1296,2ad18754-2522-4fa9-af12-bccdf42d3905,house5,2024-04-19 17:30:24.008379
2254,3bd6dcac-904c-4614-be50-9c3949cb3405,house5,2024-04-19 17:30:26.610108
719,1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,house5,2024-04-19 17:30:29.393161
6191,8ce55900-508f-44eb-b01a-e217d46bfd5a,,2024-04-19 17:30:32.558109
387,12584309-4699-485d-9f5b-a57ebfc4283a,,2024-04-19 17:30:35.199951
10434,f89e8057-94eb-42d4-9ea6-c5f00419c387,,2024-04-19 17:30:38.843866
5563,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-04-19 17:30:43.212998
5433,7b3f7524-f201-44df-a929-5b92eac9457b,house5,2024-04-19 17:30:46.112120
5757,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-04-19 17:30:49.934732
9762,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-04-19 17:30:53.505492
1815,3224a678-3fef-47ae-94e5-3250cec710f9,,2024-04-19 17:30:58.643705
5367,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-04-19 17:31:02.065006
1697,3179b05a-487a-4208-9d7a-115c9532149b,house4,2024-04-19 17:31:04.510428
4662,6e9afd62-0755-4cf4-a956-c5d3e22b6038,,2024-04-19 17:31:06.603775
5299,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-04-19 17:31:08.968146
5034,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-04-19 17:31:12.096766
2064,33a88b0d-39e1-4000-ab90-7d7079b57a46,house3,2024-04-19 17:31:15.335632
10018,ef836255-9ff1-48bd-9ee1-b3e205f96367,,2024-04-19 17:31:16.885681
7749,b39567f7-fa3e-42a4-85cd-c81ea5bac858,house1,2024-04-19 17:31:19.431189
913,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-04-19 17:31:22.872696
3562,5b4b687b-64db-4ee8-9fd6-42931ca7576c,,2024-04-19 17:31:25.481114
6130,8c7a8814-d01f-40fa-817a-32358419b0a1,house2,2024-04-19 17:31:27.907342
5930,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-04-19 17:31:31.732378
1562,2e958eb1-0ca7-444a-a150-6e1f2e74735b,,2024-04-19 17:31:34.218384
780,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-04-19 17:31:36.621167
6948,9ca4c190-fa93-4330-aead-3abdc78faee3,house3,2024-04-19 17:31:47.722824
4420,6befa7f3-dd1e-4c19-8702-3214ded09b79,house3,2024-04-19 17:31:53.381968
9562,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-04-19 17:31:56.611413
2121,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-04-19 17:31:59.474458
5626,818aab23-2383-4450-911e-88d07af57dd0,,2024-04-19 17:32:11.258450
3427,594f8901-beb7-4f50-a523-0757c72b2504,house3,2024-04-19 17:32:15.747264
4477,6c9ed69f-edc1-42b5-8cb4-6101676530be,house4,2024-04-19 17:32:20.244537
9024,d34cacdd-075a-4a62-9809-cee28c53cb6a,house2,2024-04-19 17:32:24.821816
9380,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-04-19 17:32:27.775553
6063,897eb4f1-64df-488f-824c-68b83e97d48a,,2024-04-19 17:32:30.536251
587,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-04-19 17:32:33.047773
4152,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-04-19 17:32:36.065048
7374,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-04-19 17:32:38.741485
1996,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-04-19 17:32:41.939311
5164,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-04-19 17:32:45.830529
8071,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-04-19 17:32:49.388105
7693,b349e5e0-8128-432e-a8a4-03b754f07f36,,2024-04-19 17:32:57.605601
4355,69d49e69-778f-4ede-a824-cf62e3692a96,house1,2024-04-19 17:33:00.280749
8500,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-04-19 17:33:12.548624
8267,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-04-19 17:33:14.306287
1431,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-04-19 17:33:26.996691
7570,b10aa190-3d2a-4137-b674-8cb64824d72c,,2024-04-19 17:33:31.098762
454,12e832b1-ba8d-48d4-acb1-67c2ed2504e4,house2,2024-04-19 17:33:33.639161
0,0492584f-5dda-4ad6-ab2f-79c8d43a8753,house1,2024-04-19 17:33:36.300294
973,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-04-19 17:33:40.984166
9892,e81fe35d-eabc-4bef-a19d-b7cf24d01366,,2024-04-19 17:33:43.893163
322,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-04-19 17:33:45.800832
9824,e69e0495-522a-4fcb-9da1-644601d99e2b,,2024-04-19 17:33:54.381576
6518,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-04-19 17:33:57.056109
6584,954ee6ef-741a-4199-882d-35b961f4453a,house1,2024-04-19 17:34:00.775155
5232,7970eab7-e0ca-4d42-8975-29de1aa9cf5b,house1,2024-04-19 17:34:03.850674
7816,b455da87-de96-42b3-b126-1f350de41e8c,,2024-04-19 17:34:06.747105
9630,e524b348-0e44-4867-a0d4-81ea6e6b81c9,house1,2024-04-19 17:34:09.575928
3830,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-04-19 17:34:12.297289
7507,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-04-19 17:34:15.554589
10630,faac7a28-16cd-48ae-833d-09ea4ae49833,house3,2024-04-19 17:34:50.734338
3630,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-04-19 17:34:52.578746
187,0d9ff778-c1fe-4966-baa9-e35783893f39,,2024-04-19 17:34:54.875674
10499,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-04-19 17:34:58.484484
3959,636b1c8b-4934-4842-9642-5283b06d7e9f,,2024-04-19 17:35:01.274767
1630,301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,,2024-04-19 17:35:03.937440
6695,99352c97-a615-425e-8c20-6838d99297da,,2024-04-19 17:35:06.782819
3165,4b2569be-cd32-40aa-9cc4-9e13e55903de,house1,2024-04-19 17:36:06.629619
8959,cf51b9c2-7ff5-40f3-a752-0a9480fdd894,,2024-04-19 17:36:18.309051
8694,ce506c75-9d99-4d9d-b925-4f95384da3d0,house1,2024-04-19 17:36:23.689531
1877,32a58b0b-bb40-4c59-98c7-661fe7748d67,house3,2024-04-19 17:36:29.884841
2711,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-04-19 17:36:32.260290
7638,b177b688-d7be-49cf-8b0b-84047bbfd3e9,house3,2024-04-19 17:36:36.446775
2643,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-04-19 17:37:42.510083
9495,e03b3ffe-81f4-4a48-9837-44ea86839840,house1,2024-04-19 17:38:33.037651
4287,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-04-19 17:38:57.987340
2777,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-04-19 17:39:03.931196
8199,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-04-19 17:39:06.963524
4023,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-04-19 17:39:10.707721
2322,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-04-19 17:40:13.053044
9312,dc9690fd-c8d0-46a3-844d-28842ee4af4f,,2024-04-19 17:40:58.211187
5825,847f245a-2b6b-445c-8129-81908932d218,house5,2024-04-19 17:41:12.282773
6259,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-04-19 17:41:19.736343
10122,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-04-19 17:41:22.718402
4219,67054eb5-41f1-4d11-aed8-465e8a5bafab,,2024-04-19 17:41:26.508953
8005,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-04-19 17:41:30.120313
10189,f56e3af2-356e-4916-878c-340eae3cef12,house6,2024-04-19 17:42:24.462444
10256,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-04-19 17:42:26.956597
3232,50f9355c-6b05-4e04-8e55-fb1af6461cd2,house1,2024-04-19 17:42:37.608479
9146,d812e8d2-e25b-4135-90b8-8893b29bb4d4,house6,2024-04-19 17:42:54.720362
4091,64d93c1a-1a53-4f12-8590-58cb738cd3b1,,2024-04-19 17:42:56.917574
3898,61ed2314-8e12-4316-8099-8d99363ac48e,,2024-04-19 17:43:02.435129
8329,c3728021-30dd-44a0-9585-edfa84506a97,,2024-04-19 17:43:52.506482
10323,f7913f48-8bed-4c54-95d8-968fc64606e3,house4,2024-04-19 17:43:55.761887
9697,e544ac1c-af6a-41b3-a16c-61ab3c1863cb,house4,2024-04-19 17:43:58.564317
5995,875b75ef-6331-423d-a96e-d364deafc0fa,house4,2024-04-19 17:44:02.377853
7939,b87444fd-94e3-454b-a381-e8b7a145359c,house4,2024-04-19 17:44:04.714590
6390,90be5909-0039-4170-a115-3dba964d3c70,,2024-04-19 17:44:06.850074
8389,c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,,2024-04-19 17:44:11.539010
1037,226c662f-b1b3-40bc-9bfc-4f49a80b9041,house6,2024-04-19 17:44:14.509969
7134,a2224154-cc34-4297-b74a-0266bb05a915,house4,2024-04-19 17:44:29.545601
848,1e103917-1d29-424d-b5e1-924e0cdcd6dc,,2024-04-19 17:44:49.660425
68,0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,house3,2024-04-19 17:45:14.361912
7199,a31b934a-63b0-4c08-a50e-f9ad0feaabd8,house5,2024-04-19 17:45:41.280575
8892,ced89e5e-7db0-4dd4-9508-d7090c818b66,house5,2024-04-19 17:45:44.812288
3495,59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,house5,2024-04-19 17:45:47.273783
7013,9de57089-8c87-44d2-bc3d-f64b32e79ff8,house5,2024-04-19 17:45:49.841868
2454,40b8a933-6b6f-4501-85be-f3aab0f3cac8,house6,2024-04-19 17:46:22.446049
7871,b542ca89-e19f-4f62-a46d-8034f956b019,house3,2024-04-19 17:46:31.126827
129,0cb94071-a8ec-4885-8316-e0e4fbebec32,,2024-04-19 17:47:00.347588
9193,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-04-19 17:47:43.016806
2975,48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,,2024-04-19 17:47:45.891904
8824,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-04-19 17:47:52.937173
10698,fac56dec-f876-400b-921f-94012ed87d73,house6,2024-04-19 17:47:55.012847
7264,a5e1de79-b29f-4942-b74d-3cf6bf77682f,,2024-04-19 17:47:57.261408
255,0e59353d-8c6d-4a18-876e-5f506a40036e,house5,2024-04-19 17:48:39.134111
5102,77fcbaa7-bf8a-4674-a82b-ab415827aba9,house4,2024-04-19 17:48:44.973628
1760,31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,,2024-04-19 17:48:47.632959
6760,9af32f95-5e33-4ee7-8f46-e5399bc10479,,2024-04-19 17:48:51.394139
3293,517fac56-4785-40b1-a43e-561275caae77,,2024-04-19 17:49:00.593260
9085,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-04-19 17:49:03.836627
2387,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-04-19 17:49:07.153369
10075,f10a183a-3ffd-4760-b446-acde1b8c0d8f,house4,2024-04-19 17:49:09.600068
1233,272f295e-c673-4c17-8172-b9342b9d1192,house6,2024-04-19 17:49:15.310024
8761,ce8c745e-28c5-4beb-b018-b808f27da611,house6,2024-04-19 17:49:17.289068
8567,c968fef9-5411-49d5-b6e1-d9a52add4ab8,,2024-04-19 17:49:20.226802
3043,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-04-19 17:50:12.645458
6817,9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,house5,2024-04-19 17:50:13.880856
6652,979ad268-eca3-4d3f-854e-d244f73b1748,house6,2024-04-19 17:50:17.619624
8137,bde180ba-06a6-4f76-88e1-7c789e890ca4,house4,2024-04-19 17:51:20.589490
6883,9c9c9019-da1b-4dcf-afad-8596ed5c8027,house4,2024-04-19 17:51:25.429597
6450,9207b26d-79dc-41fc-b62c-67a6821132b9,house3,2024-04-19 17:51:44.779683
1168,25e69851-885b-4cd1-8c32-e29e604714ea,house3,2024-04-19 17:51:49.266119
2908,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-04-19 17:51:52.588665
520,1a024edc-e397-4508-958e-7051ae278650,,2024-04-19 17:51:59.582730
9446,dda733a2-2add-44a5-b888-81943923c2c6,,2024-04-19 17:52:05.680760
655,1d4297fd-0875-41c6-bbdd-6c7d22c2411f,,2024-04-19 17:52:08.217160
8457,c50ac909-8d9c-4713-b3d2-6add8d3e4acc,house6,2024-04-19 17:52:49.567470
4787,71d0528a-188d-4aba-b7de-79ce11aba729,,2024-04-19 17:52:51.894672
4719,6f16696b-22a0-4f3c-b2ad-f6b9e0256775,house3,2024-04-19 17:53:27.756138
4968,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-04-19 17:53:48.701992
1102,22a46d0d-eb76-4293-b4a0-6b8b7dd4f6d9,house1,2024-04-19 17:54:03.069047
7319,a64047ca-5098-4c23-a971-49fba9b3e4fe,house4,2024-04-19 17:54:05.398764
5501,7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,house4,2024-04-19 17:54:07.944994
2522,411be707-6301-45a6-ae69-0f567f369408,house2,2024-04-19 17:54:44.268658
4833,72ed9663-95da-45bc-b373-1e35fefcb456,house6,2024-04-19 17:54:51.211547
4900,72f607f4-67b9-459a-9712-76fa6ca47874,,2024-04-19 17:54:55.345708
7440,aad41422-3ccd-4920-a077-ea696e7cd61f,,2024-04-19 17:54:59.010312
3097,4af43656-b123-4a72-892b-7993a6355ed3,,2024-04-19 17:55:06.827830
7079,a1a61fdd-d404-4f70-a763-12c20c0264c2,house4,2024-04-19 17:55:08.312795
2186,3a90e6b3-bc9f-49a7-997f-e954943de83e,,2024-04-19 17:55:11.326409
5689,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-04-19 17:55:25.574788
1364,2b023cf1-bd37-42b6-b182-a63f314c0031,house1,2024-04-19 17:55:27.231746
6327,90756b5d-7ed2-4b15-9182-6ce392c05013,house1,2024-04-19 17:57:05.341773
1496,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-04-19 17:57:45.962258
3763,5f47549a-4365-484f-9f7f-5a471b91c981,,2024-04-19 17:58:05.997804
2840,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-04-19 17:58:08.497500
5434,7b3f7524-f201-44df-a929-5b92eac9457b,house5,2024-04-20 08:30:09.331003
1297,2ad18754-2522-4fa9-af12-bccdf42d3905,house5,2024-04-20 08:30:12.144020
1432,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-04-20 08:30:16.903623
8268,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-04-20 08:30:18.973714
2712,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-04-20 08:30:25.630785
6884,9c9c9019-da1b-4dcf-afad-8596ed5c8027,house4,2024-04-20 08:30:37.963371
521,1a024edc-e397-4508-958e-7051ae278650,,2024-04-20 08:30:40.387531
4478,6c9ed69f-edc1-42b5-8cb4-6101676530be,house4,2024-04-20 08:30:42.778801
3428,594f8901-beb7-4f50-a523-0757c72b2504,house3,2024-04-20 08:30:44.740803
5627,818aab23-2383-4450-911e-88d07af57dd0,,2024-04-20 08:30:46.678310
2778,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-04-20 08:30:48.939567
9763,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-04-20 08:30:53.366243
9825,e69e0495-522a-4fcb-9da1-644601d99e2b,,2024-04-20 08:30:56.528610
6519,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-04-20 08:30:58.699050
8200,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-04-20 08:31:03.778745
6585,954ee6ef-741a-4199-882d-35b961f4453a,house1,2024-04-20 08:31:10.579384
8138,bde180ba-06a6-4f76-88e1-7c789e890ca4,house4,2024-04-20 08:31:15.134354
7750,b39567f7-fa3e-42a4-85cd-c81ea5bac858,house1,2024-04-20 08:31:17.546835
4024,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-04-20 08:31:20.560634
849,1e103917-1d29-424d-b5e1-924e0cdcd6dc,,2024-04-20 08:31:24.554386
9313,dc9690fd-c8d0-46a3-844d-28842ee4af4f,,2024-04-20 08:31:28.511131
4288,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-04-20 08:31:30.990984
6696,99352c97-a615-425e-8c20-6838d99297da,,2024-04-20 08:31:34.131592
3233,50f9355c-6b05-4e04-8e55-fb1af6461cd2,house1,2024-04-20 08:31:36.456427
781,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-04-20 08:31:38.796791
3631,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-04-20 08:31:43.338759
8695,ce506c75-9d99-4d9d-b925-4f95384da3d0,house1,2024-04-20 08:31:46.615596
2644,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-04-20 08:31:49.114917
5690,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-04-20 08:31:52.491151
6391,90be5909-0039-4170-a115-3dba964d3c70,,2024-04-20 08:31:55.053699
720,1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,house5,2024-04-20 08:31:57.950125
5887,84aea5bb-fc9f-463e-8ed9-5c36ccb0dc7f,house3,2024-04-20 08:32:01.022644
3166,4b2569be-cd32-40aa-9cc4-9e13e55903de,house1,2024-04-20 08:32:05.582374
9496,e03b3ffe-81f4-4a48-9837-44ea86839840,house1,2024-04-20 08:32:07.510071
1563,2e958eb1-0ca7-444a-a150-6e1f2e74735b,,2024-04-20 08:32:09.700792
3294,517fac56-4785-40b1-a43e-561275caae77,,2024-04-20 08:32:12.709007
8072,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-04-20 08:32:15.571613
10076,f10a183a-3ffd-4760-b446-acde1b8c0d8f,house4,2024-04-20 08:32:18.356538
2388,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-04-20 08:32:21.058410
2523,411be707-6301-45a6-ae69-0f567f369408,house2,2024-04-20 08:32:24.112211
2909,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-04-20 08:32:33.325428
656,1d4297fd-0875-41c6-bbdd-6c7d22c2411f,,2024-04-20 08:33:01.151724
256,0e59353d-8c6d-4a18-876e-5f506a40036e,house5,2024-04-20 08:33:04.038383
10123,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-04-20 08:33:06.505235
3496,59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,house5,2024-04-20 08:33:45.893382
8893,ced89e5e-7db0-4dd4-9508-d7090c818b66,house5,2024-04-20 08:33:47.991159
7014,9de57089-8c87-44d2-bc3d-f64b32e79ff8,house5,2024-04-20 08:33:52.177239
5233,7970eab7-e0ca-4d42-8975-29de1aa9cf5b,house1,2024-04-20 08:34:07.010776
10565,f922a5d4-3651-46f7-aa98-307c045dd4b5,,2024-04-20 08:34:08.393870
7200,a31b934a-63b0-4c08-a50e-f9ad0feaabd8,house5,2024-04-20 08:34:11.597247
8501,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-04-20 08:34:16.290134
4421,6befa7f3-dd1e-4c19-8702-3214ded09b79,house3,2024-04-20 08:34:19.675472
10435,f89e8057-94eb-42d4-9ea6-c5f00419c387,,2024-04-20 08:34:23.138471
7940,b87444fd-94e3-454b-a381-e8b7a145359c,house4,2024-04-20 08:34:27.893331
6451,9207b26d-79dc-41fc-b62c-67a6821132b9,house3,2024-04-20 08:34:30.463908
1169,25e69851-885b-4cd1-8c32-e29e604714ea,house3,2024-04-20 08:34:33.194809
323,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-04-20 08:34:36.330520
8568,c968fef9-5411-49d5-b6e1-d9a52add4ab8,,2024-04-20 08:34:54.612031
1234,272f295e-c673-4c17-8172-b9342b9d1192,house6,2024-04-20 08:34:58.319268
8762,ce8c745e-28c5-4beb-b018-b808f27da611,house6,2024-04-20 08:35:00.714696
9086,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-04-20 08:35:45.482788
4834,72ed9663-95da-45bc-b373-1e35fefcb456,house6,2024-04-20 08:35:47.919937
2841,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-04-20 08:35:50.645223
7441,aad41422-3ccd-4920-a077-ea696e7cd61f,,2024-04-20 08:35:53.279879
974,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-04-20 08:35:55.502758
10500,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-04-20 08:35:58.181360
3764,5f47549a-4365-484f-9f7f-5a471b91c981,,2024-04-20 08:36:00.107452
1997,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-04-20 08:36:20.666859
1816,3224a678-3fef-47ae-94e5-3250cec710f9,,2024-04-20 08:36:24.240492
5931,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-04-20 08:36:33.109745
10631,faac7a28-16cd-48ae-833d-09ea4ae49833,house3,2024-04-20 08:37:24.589450
5826,847f245a-2b6b-445c-8129-81908932d218,house5,2024-04-20 08:37:26.753545
4153,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-04-20 08:37:30.781604
8006,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-04-20 08:37:33.714703
588,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-04-20 08:37:37.208246
8825,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-04-20 08:37:40.219451
6260,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-04-20 08:37:42.475715
9194,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-04-20 08:38:30.507161
7135,a2224154-cc34-4297-b74a-0266bb05a915,house4,2024-04-20 08:38:33.641650
2323,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-04-20 08:38:35.707534
2976,48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,,2024-04-20 08:38:37.890429
1103,22a46d0d-eb76-4293-b4a0-6b8b7dd4f6d9,house1,2024-04-20 08:38:41.057100
4969,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-04-20 08:38:51.912724
2122,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-04-20 08:38:55.450917
4720,6f16696b-22a0-4f3c-b2ad-f6b9e0256775,house3,2024-04-20 08:38:57.826442
5368,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-04-20 08:38:59.135182
3696,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-04-20 08:39:00.873047
5564,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-04-20 08:39:04.985933
4543,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-04-20 08:39:08.013977
5035,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-04-20 08:39:19.577075
5300,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-04-20 08:39:21.814509
2255,3bd6dcac-904c-4614-be50-9c3949cb3405,house5,2024-04-20 08:39:24.695869
6192,8ce55900-508f-44eb-b01a-e217d46bfd5a,,2024-04-20 08:39:31.295424
