artifact_id,artifact_type,renderer_template_id,template_version,stored_page_index,output_path,extension,page_kind,source_fact_table,source_row_id_count,visible_field_count,visible_fields
BS-KBANK-OPER-2567-02,bank_statement,bank_statement_kbank,v1,26,renders/bank_statement/2024-02/BS-KBANK-OPER-2567-02_transactions_p7.png,.png,page,FACT_BANK_TRANSACTION,1245,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-02,bank_statement,bank_statement_kbank,v1,27,renders/bank_statement/2024-02/BS-KBANK-OPER-2567-02_transactions_p8.png,.png,page,FACT_BANK_TRANSACTION,1245,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-02,bank_statement,bank_statement_kbank,v1,28,renders/bank_statement/2024-02/BS-KBANK-OPER-2567-02_transactions_p9.png,.png,page,FACT_BANK_TRANSACTION,1245,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,0,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_header.png,.png,header,DIM_BANK_ACCOUNT,1,5,"('account_id', 'bank', 'account_number', 'account_role', 'currency')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,1,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p1.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,2,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p10.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,3,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p11.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,4,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p12.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,5,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p13.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,6,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p14.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,7,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p15.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,8,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p16.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,9,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p17.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,10,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p18.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,11,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p19.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,12,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p2.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,13,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p20.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,14,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p21.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,15,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p22.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,16,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p23.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,17,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p24.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,18,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p25.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,19,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p26.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,20,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p27.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,21,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p28.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,22,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p29.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,23,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p3.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,24,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p30.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,25,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p31.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,26,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p32.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,27,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p33.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,28,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p34.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,29,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p4.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,30,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p5.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,31,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p6.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,32,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p7.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,33,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p8.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-03,bank_statement,bank_statement_kbank,v1,34,renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p9.png,.png,page,FACT_BANK_TRANSACTION,1532,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,0,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_header.png,.png,header,DIM_BANK_ACCOUNT,1,5,"('account_id', 'bank', 'account_number', 'account_role', 'currency')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,1,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p1.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,2,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p10.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,3,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p11.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,4,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p12.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,5,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p13.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,6,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p14.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,7,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p15.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,8,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p16.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,9,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p17.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,10,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p18.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,11,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p19.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,12,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p2.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,13,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p20.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,14,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p21.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,15,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p22.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,16,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p23.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,17,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p24.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,18,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p25.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,19,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p26.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,20,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p27.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,21,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p28.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,22,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p29.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,23,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p3.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,24,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p30.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,25,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p31.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,26,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p32.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,27,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p33.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
BS-KBANK-OPER-2567-04,bank_statement,bank_statement_kbank,v1,28,renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p4.png,.png,page,FACT_BANK_TRANSACTION,1505,6,"('account_id', 'business_event_date', 'transaction_type', 'amount_thb', 'balance_after_thb', 'description')"
