store_id,product_id,spell_id,stockout_days
7,14,24077,3
7,39,25893,3
9,37,33542,3
8,37,29568,3
7,14,24081,3
3,17,8815,3
9,41,33818,3
8,5,27157,3
5,49,18802,3
8,49,30355,3
7,30,25232,3
4,48,14879,3
7,30,25234,3
4,29,13558,3
3,31,9877,3
6,43,22369,3
5,33,17613,3
2,31,6129,3
1,22,1539,3
6,17,20341,3
5,23,16876,3
7,15,24101,3
5,27,17173,3
4,2,11551,3
10,8,35252,3
8,49,30357,3
5,50,18833,3
1,22,1567,3
7,51,26672,3
1,22,1573,3
3,31,9885,3
3,9,8262,3
3,18,8836,3
10,13,35668,3
7,47,26357,3
1,23,1590,3
1,23,1592,3
2,31,6153,3
4,48,14903,3
9,1,30792,3
9,1,30794,3
8,45,30032,3
2,31,6159,3
7,31,25265,3
8,46,30143,3
8,16,27953,3
10,19,36037,3
2,6,4322,3
5,18,16479,3
8,27,28790,3
10,39,37649,3
1,23,1634,3
7,39,25913,3
2,50,7414,3
2,32,6178,3
2,32,6180,3
8,27,28796,3
4,3,11614,3
8,4,27051,3
5,27,17189,3
4,3,11620,3
5,33,17617,3
2,6,4358,3
6,18,20388,3
8,48,30226,3
9,34,33312,3
10,13,35674,3
2,50,7430,3
5,23,16896,3
6,38,21964,3
5,9,15869,3
8,17,27972,3
3,36,10260,3
4,49,14940,3
10,28,36822,3
3,9,8294,3
1,24,1707,3
1,24,1709,3
4,4,11657,3
4,4,11659,3
3,18,8862,3
7,16,24166,3
2,50,7444,3
5,35,17799,3
1,24,1729,3
10,36,37378,3
8,27,28814,3
7,16,24176,3
9,45,34002,3
6,18,20412,3
6,18,20414,3
10,1,34802,3
4,30,13665,3
2,7,4413,3
4,4,11689,3
4,49,14960,3
4,31,13674,3
3,30,9752,3
5,9,15889,3
8,33,29266,3
5,18,16503,3
8,17,28006,3
5,9,15893,3
1,25,1784,3
9,50,34393,3
5,24,16907,3
5,9,15895,3
8,38,29601,3
9,2,30841,3
10,10,35453,3
3,27,9542,3
9,16,31971,3
6,44,22404,3
3,33,10015,3
1,26,1813,3
4,4,11731,3
3,10,8321,3
7,2,23198,3
1,26,1823,3
8,28,28841,3
10,13,35682,3
2,33,6275,3
1,26,1839,3
5,28,17212,3
5,52,18981,3
9,29,32916,3
5,52,18989,3
2,33,6283,3
2,33,6285,3
9,29,32918,3
8,45,30044,3
10,28,36826,3
4,31,13720,3
1,27,1870,3
2,8,4492,3
4,31,13722,3
2,33,6289,3
10,28,36828,3
4,5,11784,3
4,50,14995,3
6,19,20457,3
6,19,20459,3
4,6,11797,3
1,27,1898,3
10,15,35795,3
3,10,8335,3
9,8,31443,3
1,27,1910,3
9,12,31753,3
2,33,6305,3
3,23,9273,3
2,9,4525,3
9,35,33341,3
1,28,1925,3
1,28,1933,3
6,31,21365,3
4,6,11817,3
3,19,8895,3
2,52,7510,3
4,6,11823,3
7,32,25360,3
4,50,15023,3
5,19,16530,3
7,18,24276,3
7,18,24278,3
5,10,15936,3
2,9,4563,3
4,6,11849,3
5,53,19050,3
2,34,6330,3
1,28,1995,3
10,27,36727,3
6,19,20505,3
5,33,17629,3
2,10,4592,3
9,39,33718,3
8,18,28075,3
1,29,2036,3
8,18,28077,3
2,34,6352,3
2,52,7532,3
6,31,21385,3
10,38,37508,3
4,32,13809,3
6,31,21387,3
8,2,26920,3
2,10,4616,3
4,50,15053,3
5,53,19084,3
10,41,37747,3
6,38,22020,3
5,36,17892,3
9,23,32452,3
10,28,36836,3
8,38,29629,3
7,40,25976,3
8,38,29631,3
8,18,28095,3
7,19,24330,3
5,33,17633,3
4,7,11920,3
2,35,6388,3
10,22,36271,3
6,44,22426,3
9,29,32958,3
7,40,25980,3
7,2,23206,3
3,19,8923,3
2,35,6402,3
7,32,25406,3
1,30,2139,3
3,32,9920,3
7,32,25408,3
6,49,22723,3
4,51,15083,3
7,4,23301,3
4,33,13870,3
4,8,11963,3
2,11,4686,3
3,32,9924,3
9,29,32968,3
2,53,7577,3
9,44,33949,3
3,30,9784,3
6,20,20574,3
9,29,32972,3
2,53,7583,3
7,19,24378,3
8,19,28134,3
1,31,2194,3
7,19,24384,3
6,20,20580,3
3,36,10232,3
8,38,29639,3
10,39,37611,3
5,28,17242,3
3,11,8399,3
10,46,38035,3
10,15,35807,3
2,35,6450,3
2,12,4740,3
2,35,6452,3
4,8,12023,3
8,4,27085,3
6,20,20606,3
5,19,16570,3
6,21,20610,3
9,35,33375,3
8,42,29879,3
6,1,19195,3
3,20,8952,3
3,20,8954,3
6,1,19199,3
8,19,28160,3
4,35,13934,3
7,20,24423,3
7,20,24425,3
6,1,19213,3
4,35,13936,3
6,39,22065,3
2,35,6476,3
9,21,32322,3
2,13,4783,3
4,9,12068,3
3,32,9928,3
2,13,4787,3
4,9,12074,3
6,21,20624,3
5,20,16589,3
1,32,2311,3
4,9,12082,3
8,29,28914,3
1,32,2319,3
8,19,28164,3
4,35,13952,3
5,11,16016,3
5,11,16018,3
4,9,12094,3
9,35,33379,3
4,9,12098,3
4,9,12100,3
5,11,16020,3
2,13,4809,3
1,32,2349,3
3,20,8966,3
8,29,28920,3
7,20,24437,3
7,20,24439,3
9,19,32182,3
5,11,16024,3
6,32,21452,3
9,29,32980,3
2,36,6505,3
2,13,4833,3
5,28,17254,3
8,38,29651,3
4,10,12133,3
6,39,22077,3
7,20,24459,3
2,14,4855,3
2,14,4857,3
8,35,29330,3
3,11,8441,3
1,33,2418,3
9,3,30970,3
1,34,2423,3
8,35,29332,3
9,3,30972,3
1,34,2429,3
2,14,4867,3
8,49,30363,3
1,34,2435,3
7,41,26021,3
8,20,28209,3
4,10,12175,3
2,14,4879,3
4,35,13994,3
3,1,7665,3
2,36,6539,3
9,51,34447,3
8,29,28932,3
10,2,34827,3
2,36,6547,3
6,2,19298,3
6,39,22085,3
2,14,4903,3
3,1,7671,3
8,35,29338,3
8,35,29340,3
3,24,9332,3
1,35,2488,3
5,12,16048,3
8,8,27394,3
6,2,19310,3
7,21,24494,3
10,43,37911,3
8,46,30069,3
8,43,29894,3
1,35,2512,3
9,3,30986,3
7,53,26734,3
2,36,6573,3
10,46,38063,3
6,3,19329,3
6,32,21490,3
8,20,28229,3
8,20,28231,3
3,24,9338,3
1,36,2545,3
10,39,37613,3
6,40,22096,3
12,52,46031,3
12,53,46096,3
12,53,46106,3
11,14,39673,3
13,1,46215,3
13,1,46245,3
13,1,46261,3
13,2,46284,3
13,2,46318,3
13,2,46330,3
9,39,33640,3
13,4,46430,3
9,17,32038,3
1,41,2994,3
9,13,31834,3
13,5,46493,3
11,14,39685,3
5,21,16696,3
13,7,46689,3
13,7,46691,3
13,7,46701,3
6,7,19687,3
13,8,46732,3
13,8,46742,3
11,15,39708,3
13,8,46796,3
7,24,24771,3
13,9,46839,3
11,16,39817,3
13,10,46872,3
13,10,46888,3
13,10,46892,3
13,10,46922,3
13,10,46926,3
13,10,46934,3
3,38,10402,3
13,11,46979,3
10,51,38399,3
13,12,47050,3
10,51,38429,3
13,13,47097,3
13,13,47145,3
13,13,47165,3
13,14,47186,3
13,14,47188,3
7,24,24709,3
2,39,6782,3
11,18,39935,3
5,2,15386,3
13,14,47216,3
3,4,7869,3
2,22,5367,3
13,14,47228,3
8,51,30439,3
13,14,47234,3
13,15,47245,3
13,15,47261,3
13,15,47273,3
13,16,47300,3
13,17,47335,3
13,17,47367,3
13,18,47396,3
13,18,47398,3
13,18,47400,3
13,18,47432,3
13,19,47473,3
7,53,26770,3
13,20,47578,3
13,21,47607,3
9,36,33447,3
13,21,47619,3
9,31,33079,3
13,21,47657,3
13,21,47659,3
11,20,40045,3
13,22,47744,3
13,22,47762,3
1,41,2978,3
13,23,47773,3
13,23,47781,3
4,38,14244,3
13,23,47815,3
13,24,47830,3
11,20,40047,3
11,20,40051,3
13,24,47896,3
13,25,47923,3
13,25,47965,3
11,20,40061,3
13,25,48001,3
1,43,3111,3
1,41,2970,3
13,26,48058,3
11,21,40091,3
13,27,48091,3
10,40,37720,3
13,27,48105,3
13,28,48154,3
13,28,48164,3
2,39,6776,3
9,22,32411,3
13,29,48279,3
11,21,40093,3
13,29,48297,3
13,30,48316,3
13,31,48391,3
11,21,40095,3
5,13,16151,3
13,32,48470,3
8,39,29708,3
11,21,40123,3
13,33,48537,3
13,34,48588,3
13,34,48606,3
13,34,48628,3
9,5,31092,3
13,35,48641,3
13,35,48711,3
13,36,48738,3
11,21,40127,3
13,36,48788,3
13,37,48812,3
2,39,6768,3
13,37,48840,3
13,37,48854,3
11,21,40147,3
13,39,48988,3
13,41,49084,3
13,41,49096,3
11,22,40180,3
11,22,40204,3
11,23,40235,3
13,44,49317,3
13,44,49329,3
13,44,49343,3
13,49,49558,3
13,49,49614,3
11,23,40303,3
13,52,49788,3
13,53,49868,3
14,1,49986,3
14,1,49990,3
14,1,50002,3
14,2,50031,3
14,2,50055,3
10,53,38532,3
14,3,50118,3
3,28,9630,3
11,24,40356,3
14,4,50177,3
14,5,50222,3
14,5,50232,3
14,5,50242,3
14,5,50276,3
9,10,31563,3
11,25,40451,3
14,6,50301,3
14,6,50327,3
14,7,50382,3
14,7,50386,3
10,55,38565,3
14,7,50398,3
3,4,7867,3
14,8,50463,3
14,8,50467,3
14,9,50500,3
14,9,50530,3
2,20,5214,3
14,10,50561,3
14,10,50569,3
14,10,50607,3
11,26,40538,3
11,1,38643,3
5,21,16694,3
14,12,50735,3
11,1,38655,3
14,12,50741,3
14,12,50749,3
14,13,50816,3
11,28,40644,3
4,39,14304,3
14,14,50853,3
6,5,19545,3
14,14,50859,3
2,21,5324,3
14,14,50863,3
14,14,50867,3
5,29,17289,3
14,14,50883,3
14,14,50887,3
14,14,50895,3
14,15,50924,3
14,15,50950,3
14,16,50993,3
14,17,51008,3
14,17,51014,3
11,30,40784,3
14,18,51101,3
14,18,51105,3
11,30,40786,3
14,19,51130,3
14,19,51156,3
14,20,51203,3
14,20,51209,3
14,20,51245,3
11,30,40810,3
14,20,51259,3
14,21,51277,3
14,21,51287,3
14,21,51297,3
14,21,51309,3
14,21,51311,3
14,21,51317,3
14,22,51346,3
14,22,51396,3
14,23,51433,3
4,15,12509,3
11,1,38667,3
14,23,51475,3
14,24,51524,3
14,24,51532,3
14,25,51557,3
9,31,33071,3
14,25,51627,3
14,27,51714,3
11,31,40873,3
7,43,26107,3
7,49,26503,3
11,31,40907,3
5,21,16670,3
14,29,51836,3
14,29,51838,3
14,29,51864,3
11,1,38695,3
10,29,36873,3
4,39,14296,3
14,30,51924,3
10,22,36311,3
14,31,51963,3
14,31,52003,3
14,32,52036,3
4,15,12495,3
6,5,19529,3
8,22,28346,3
10,3,34942,3
3,3,7801,3
14,34,52178,3
14,35,52211,3
11,32,40948,3
3,37,10329,3
14,35,52263,3
14,35,52265,3
14,35,52271,3
4,14,12474,3
14,37,52379,3
14,37,52381,3
14,37,52393,3
11,2,38754,3
14,38,52466,3
14,38,52470,3
11,34,41092,3
14,38,52496,3
14,39,52526,3
14,39,52528,3
14,39,52540,3
14,39,52566,3
11,34,41098,3
14,39,52572,3
14,39,52576,3
11,2,38778,3
14,40,52605,3
14,40,52617,3
14,40,52625,3
14,40,52649,3
14,42,52755,3
11,34,41104,3
14,44,52821,3
3,3,7799,3
14,44,52861,3
14,45,52920,3
11,35,41121,3
14,46,52971,3
14,47,53010,3
14,51,53298,3
14,52,53383,3
14,52,53411,3
14,53,53476,3
11,35,41123,3
11,35,41129,3
11,35,41131,3
15,3,53688,3
15,3,53728,3
11,35,41135,3
15,3,53734,3
11,35,41149,3
15,4,53757,3
15,4,53759,3
15,4,53787,3
15,4,53807,3
11,35,41161,3
15,5,53864,3
15,5,53890,3
15,6,53916,3
7,6,23443,3
15,6,53956,3
15,6,53960,3
15,6,53968,3
7,23,24654,3
15,8,54098,3
15,8,54102,3
8,43,29936,3
4,38,14210,3
4,38,14206,3
10,6,35155,3
8,30,28997,3
15,12,54344,3
15,12,54354,3
11,36,41206,3
15,12,54380,3
3,3,7791,3
11,36,41240,3
15,13,54407,3
15,13,54443,3
6,33,21569,3
15,14,54479,3
15,14,54481,3
9,40,33753,3
15,14,54501,3
9,38,33619,3
11,36,41252,3
9,23,32480,3
15,14,54521,3
15,15,54550,3
15,15,54554,3
15,17,54626,3
15,17,54656,3
15,18,54698,3
5,12,16126,3
15,19,54753,3
15,19,54755,3
15,19,54795,3
11,37,41277,3
4,14,12444,3
8,23,28411,3
15,20,54842,3
6,23,20778,3
15,20,54878,3
11,37,41283,3
15,21,54946,3
15,21,54948,3
15,21,54950,3
15,21,54958,3
5,21,16662,3
15,22,55021,3
15,23,55046,3
15,23,55048,3
11,37,41309,3
15,23,55072,3
6,5,19493,3
15,24,55147,3
4,37,14179,3
11,37,41313,3
15,26,55305,3
15,27,55344,3
11,2,38788,3
15,28,55414,3
15,28,55420,3
15,28,55428,3
15,28,55450,3
6,5,19491,3
15,29,55515,3
15,29,55519,3
15,30,55572,3
15,30,55608,3
15,31,55657,3
5,31,17469,3
8,23,28409,3
15,32,55786,3
15,33,55822,3
15,33,55836,3
15,34,55871,3
15,34,55891,3
15,34,55899,3
15,35,55946,3
11,38,41394,3
10,24,36469,3
8,6,27220,3
15,36,56001,3
15,36,56009,3
11,39,41419,3
7,5,23364,3
15,36,56043,3
11,4,38897,3
15,37,56082,3
15,37,56084,3
15,37,56114,3
15,37,56120,3
15,37,56128,3
15,38,56159,3
15,38,56167,3
4,14,12432,3
11,4,38901,3
15,39,56242,3
15,39,56246,3
11,4,38907,3
15,39,56290,3
1,39,2840,3
15,40,56369,3
15,42,56431,3
15,42,56435,3
15,43,56545,3
15,44,56574,3
15,44,56582,3
15,46,56725,3
15,47,56752,3
15,47,56762,3
15,47,56798,3
15,48,56847,3
15,48,56855,3
11,40,41513,3
15,48,56881,3
15,49,56906,3
15,49,56954,3
11,5,38968,3
15,50,57024,3
15,50,57044,3
15,50,57084,3
15,52,57194,3
15,53,57247,3
20,58,76761,3
8,22,28322,3
11,41,41572,3
16,2,57431,3
16,2,57453,3
5,2,15370,3
4,37,14171,3
16,3,57540,3
4,14,12424,3
16,3,57566,3
16,4,57578,3
16,5,57631,3
16,5,57641,3
16,6,57738,3
16,6,57740,3
16,6,57788,3
11,43,41712,3
16,7,57835,3
11,5,38970,3
16,7,57847,3
11,45,41843,3
16,9,57968,3
1,44,3151,3
16,9,57994,3
16,10,58036,3
16,10,58038,3
16,10,58100,3
16,10,58106,3
16,11,58132,3
16,11,58150,3
16,11,58162,3
16,12,58222,3
16,12,58232,3
16,13,58303,3
16,14,58351,3
10,46,38069,3
10,29,36887,3
16,14,58371,3
16,14,58375,3
10,3,34938,3
9,4,31059,3
16,15,58451,3
16,16,58506,3
16,17,58547,3
16,17,58571,3
16,18,58627,3
16,18,58645,3
16,19,58700,3
11,48,42007,3
16,19,58714,3
16,20,58759,3
9,20,32223,3
16,20,58775,3
16,20,58795,3
16,20,58805,3
16,20,58811,3
16,20,58819,3
11,48,42023,3
16,21,58874,3
16,21,58878,3
11,48,42027,3
1,39,2816,3
11,49,42065,3
16,22,58953,3
7,23,24628,3
16,23,59014,3
5,37,17956,3
16,23,59048,3
11,50,42144,3
16,24,59095,3
16,24,59117,3
7,44,26159,3
16,25,59166,3
10,8,35288,3
3,38,10350,3
16,27,59300,3
12,1,42399,3
16,28,59371,3
16,28,59373,3
16,28,59405,3
16,28,59417,3
16,29,59438,3
16,29,59446,3
7,53,26778,3
16,29,59476,3
16,30,59495,3
11,7,39128,3
16,30,59549,3
16,31,59579,3
11,7,39134,3
16,31,59607,3
16,31,59619,3
16,32,59662,3
16,32,59722,3
16,32,59724,3
10,49,38257,3
12,1,42435,3
6,34,21624,3
16,35,59895,3
16,35,59897,3
16,35,59909,3
16,35,59913,3
16,35,59921,3
12,2,42467,3
16,36,59954,3
16,36,59958,3
4,37,14159,3
16,37,60061,3
16,37,60099,3
16,37,60101,3
11,8,39179,3
16,37,60111,3
16,37,60117,3
16,37,60123,3
12,2,42523,3
11,8,39187,3
8,35,29382,3
12,3,42572,3
12,3,42582,3
12,3,42602,3
16,39,60254,3
4,37,14155,3
16,41,60396,3
16,41,60400,3
16,44,60537,3
16,45,60556,3
16,46,60605,3
16,46,60625,3
16,47,60662,3
16,47,60666,3
16,47,60668,3
16,48,60747,3
16,48,60785,3
16,48,60787,3
16,49,60798,3
12,3,42606,3
16,51,60952,3
16,51,60956,3
12,3,42608,3
9,5,31118,3
16,52,61065,3
16,53,61082,3
16,53,61110,3
16,53,61122,3
12,4,42667,3
17,1,61261,3
17,1,61279,3
17,3,61389,3
7,23,24622,3
17,4,61514,3
17,4,61516,3
17,4,61526,3
3,2,7766,3
17,5,61611,3
17,6,61640,3
17,6,61654,3
17,6,61670,3
17,7,61733,3
17,7,61753,3
17,7,61765,3
17,7,61767,3
17,7,61773,3
10,3,34932,3
4,13,12404,3
17,8,61812,3
6,6,19624,3
11,8,39189,3
12,5,42746,3
3,2,7762,3
17,9,61908,3
17,9,61926,3
17,9,61942,3
17,10,61959,3
17,10,61993,3
17,11,62020,3
12,5,42756,3
12,5,42768,3
17,12,62115,3
12,6,42781,3
17,13,62220,3
9,4,31051,3
3,3,7853,3
10,25,36576,3
17,14,62289,3
3,2,7754,3
1,38,2773,3
17,14,62305,3
17,16,62375,3
17,17,62380,3
12,6,42793,3
17,17,62408,3
12,6,42801,3
10,34,37252,3
5,32,17578,3
17,18,62476,3
17,19,62537,3
17,19,62569,3
17,19,62583,3
17,20,62610,3
17,20,62616,3
17,20,62622,3
17,20,62634,3
17,20,62636,3
12,6,42817,3
17,20,62668,3
17,21,62695,3
17,21,62749,3
17,21,62755,3
17,22,62800,3
12,6,42831,3
12,8,42895,3
1,38,2767,3
12,8,42927,3
2,18,5095,3
17,23,62891,3
17,23,62907,3
17,23,62929,3
17,23,62937,3
12,8,42973,3
17,25,63154,3
17,27,63255,3
17,27,63257,3
12,9,43030,3
17,28,63348,3
17,28,63392,3
17,29,63425,3
7,22,24605,3
9,20,32219,3
12,10,43063,3
17,30,63498,3
12,10,43069,3
17,30,63536,3
17,30,63544,3
12,10,43071,3
17,31,63592,3
17,32,63694,3
12,10,43075,3
17,32,63760,3
17,33,63793,3
17,33,63829,3
17,33,63833,3
17,34,63844,3
17,34,63856,3
17,34,63878,3
11,8,39193,3
17,34,63892,3
17,34,63896,3
7,35,25595,3
12,11,43163,3
5,2,15362,3
8,29,28984,3
17,36,64010,3
12,12,43212,3
17,36,64034,3
17,36,64048,3
17,36,64052,3
17,37,64083,3
4,18,12670,3
11,9,39250,3
17,38,64152,3
17,38,64154,3
8,39,29678,3
7,34,25528,3
2,20,5274,3
17,39,64263,3
7,22,24593,3
17,40,64292,3
12,13,43293,3
17,41,64389,3
17,41,64391,3
17,42,64408,3
17,43,64466,3
17,43,64474,3
17,43,64496,3
17,43,64510,3
17,44,64524,3
17,45,64613,3
17,46,64670,3
17,47,64754,3
17,47,64760,3
17,48,64807,3
17,48,64811,3
17,48,64821,3
17,49,64858,3
17,50,64913,3
17,50,64921,3
17,50,64939,3
17,51,64990,3
17,52,65024,3
17,52,65074,3
12,13,43329,3
17,53,65117,3
17,55,65165,3
18,1,65216,3
12,14,43338,3
10,12,35547,3
18,1,65264,3
18,2,65279,3
18,2,65289,3
11,9,39286,3
18,2,65331,3
18,2,65337,3
18,3,65382,3
12,14,43368,3
11,9,39288,3
4,37,14121,3
18,4,65445,3
18,4,65453,3
18,4,65471,3
18,4,65479,3
18,5,65544,3
18,5,65562,3
2,18,5079,3
18,6,65591,3
2,38,6675,3
18,6,65619,3
18,7,65653,3
1,42,3031,3
11,10,39343,3
4,13,12364,3
18,8,65742,3
18,8,65772,3
18,8,65790,3
1,38,2733,3
3,25,9365,3
18,9,65813,3
18,9,65821,3
18,10,65914,3
18,10,65930,3
18,11,65960,3
18,11,65962,3
12,16,43514,3
12,17,43548,3
18,11,66006,3
6,52,22945,3
18,12,66045,3
18,12,66059,3
18,13,66102,3
3,38,10352,3
12,18,43616,3
1,38,2721,3
7,22,24587,3
18,14,66194,3
18,14,66208,3
11,11,39410,3
18,14,66218,3
18,15,66253,3
18,17,66335,3
18,17,66363,3
18,17,66383,3
18,18,66400,3
18,18,66406,3
18,18,66416,3
18,18,66426,3
18,18,66428,3
12,18,43628,3
12,18,43630,3
18,19,66515,3
12,19,43651,3
7,5,23410,3
18,20,66550,3
8,39,29674,3
12,19,43665,3
18,21,66611,3
12,19,43703,3
5,12,16092,3
18,21,66657,3
18,22,66706,3
18,22,66710,3
12,20,43762,3
18,22,66752,3
18,23,66777,3
18,23,66791,3
18,23,66807,3
9,30,33038,3
18,23,66827,3
18,24,66854,3
12,20,43764,3
11,11,39444,3
18,25,66957,3
18,25,66999,3
18,26,67013,3
18,26,67023,3
18,26,67073,3
2,37,6660,3
18,27,67098,3
12,20,43796,3
18,27,67108,3
18,27,67116,3
12,21,43837,3
10,30,36974,3
18,29,67212,3
18,29,67248,3
2,20,5270,3
18,29,67258,3
18,30,67283,3
18,30,67307,3
9,4,31029,3
12,21,43847,3
18,31,67342,3
11,11,39452,3
18,31,67384,3
18,32,67423,3
18,32,67433,3
18,32,67493,3
18,33,67508,3
18,33,67512,3
18,33,67540,3
18,33,67542,3
18,34,67553,3
18,35,67598,3
12,21,43869,3
18,35,67656,3
12,22,43904,3
18,36,67695,3
18,36,67697,3
18,36,67707,3
18,36,67719,3
18,36,67727,3
18,37,67756,3
18,37,67762,3
12,22,43908,3
18,37,67802,3
18,38,67869,3
10,24,36457,3
18,39,67914,3
18,39,67920,3
12,22,43912,3
18,39,67948,3
12,22,43914,3
12,22,43930,3
18,40,68011,3
18,41,68020,3
12,22,43932,3
18,41,68064,3
18,41,68066,3
18,41,68084,3
5,36,17874,3
18,42,68132,3
8,9,27463,3
12,22,43948,3
18,44,68210,3
18,44,68214,3
18,44,68216,3
9,38,33631,3
18,44,68226,3
18,44,68230,3
18,44,68234,3
18,45,68285,3
11,12,39523,3
18,47,68383,3
18,49,68507,3
18,49,68545,3
12,24,44060,3
18,51,68593,3
18,51,68637,3
12,24,44066,3
18,52,68664,3
12,24,44070,3
11,12,39531,3
19,1,68895,3
19,1,68901,3
19,1,68909,3
19,2,68940,3
2,18,5055,3
19,2,68946,3
12,25,44135,3
11,12,39541,3
19,4,69132,3
19,4,69134,3
19,4,69164,3
10,20,36110,3
19,4,69174,3
6,33,21531,3
12,26,44193,3
19,5,69277,3
12,26,44221,3
12,27,44255,3
19,6,69312,3
8,50,30414,3
19,6,69352,3
9,9,31534,3
19,6,69380,3
19,7,69388,3
19,7,69426,3
12,27,44281,3
12,27,44287,3
12,27,44293,3
19,8,69503,3
10,38,37520,3
19,8,69509,3
19,9,69536,3
19,9,69542,3
19,9,69544,3
19,9,69568,3
12,28,44320,3
19,9,69574,3
19,10,69620,3
19,10,69630,3
19,10,69684,3
19,11,69715,3
19,11,69731,3
12,28,44350,3
12,29,44393,3
5,12,16088,3
19,12,69822,3
11,13,39560,3
19,12,69844,3
2,20,5260,3
19,13,69883,3
19,13,69893,3
19,13,69897,3
19,13,69923,3
7,4,23307,3
19,13,69931,3
19,14,69969,3
8,21,28265,3
19,14,69989,3
1,37,2674,3
19,14,69997,3
4,12,12321,3
11,13,39648,3
2,37,6644,3
19,14,70011,3
9,38,33607,3
19,15,70035,3
19,16,70118,3
12,30,44462,3
19,16,70134,3
19,16,70142,3
19,17,70159,3
19,18,70211,3
19,18,70219,3
19,19,70274,3
19,19,70280,3
19,19,70294,3
19,19,70316,3
12,30,44502,3
19,19,70328,3
10,3,34948,3
19,20,70343,3
12,31,44543,3
12,31,44557,3
19,21,70420,3
12,32,44622,3
19,21,70462,3
19,21,70482,3
12,32,44628,3
12,32,44646,3
19,23,70614,3
12,32,44662,3
3,20,9008,3
19,23,70648,3
12,34,44746,3
12,34,44772,3
12,34,44778,3
19,24,70689,3
12,35,44823,3
12,35,44839,3
12,35,44875,3
19,25,70778,3
19,25,70830,3
19,26,70845,3
2,17,5028,3
19,26,70895,3
19,26,70899,3
19,27,70934,3
4,36,14084,3
2,20,5258,3
19,27,70968,3
19,28,70997,3
19,28,71003,3
12,36,44904,3
12,36,44906,3
12,36,44934,3
12,36,44940,3
19,29,71076,3
19,29,71092,3
10,29,36879,3
1,44,3127,3
19,30,71147,3
19,30,71161,3
1,37,2654,3
8,20,28255,3
19,30,71203,3
19,31,71280,3
12,36,44948,3
19,32,71321,3
8,20,28253,3
19,32,71367,3
19,32,71369,3
19,32,71375,3
19,33,71414,3
19,33,71428,3
12,37,44989,3
19,35,71556,3
19,35,71574,3
19,35,71604,3
19,35,71606,3
19,36,71654,3
19,36,71660,3
12,38,45056,3
19,36,71688,3
19,36,71690,3
19,36,71696,3
19,36,71702,3
19,37,71717,3
19,37,71733,3
19,37,71739,3
19,37,71747,3
19,37,71759,3
19,37,71809,3
5,25,17003,3
19,38,71860,3
19,38,71876,3
19,39,71933,3
19,40,72025,3
7,42,26064,3
19,41,72068,3
19,42,72113,3
1,37,2638,3
19,42,72131,3
19,43,72145,3
12,38,45058,3
2,40,6796,3
19,44,72270,3
19,46,72371,3
19,46,72393,3
19,47,72423,3
19,47,72455,3
12,39,45153,3
12,39,45193,3
19,48,72506,3
19,52,72752,3
19,53,72779,3
19,53,72785,3
20,1,72889,3
20,1,72897,3
12,39,45195,3
6,6,19592,3
3,2,7724,3
20,3,73007,3
20,3,73023,3
2,17,5006,3
20,3,73027,3
20,3,73035,3
12,39,45199,3
20,4,73086,3
20,4,73096,3
20,4,73114,3
9,42,33865,3
20,5,73195,3
20,5,73197,3
2,37,6620,3
20,6,73224,3
2,17,4994,3
12,39,45207,3
10,24,36465,3
12,41,45303,3
20,7,73293,3
20,7,73337,3
12,41,45311,3
20,8,73368,3
20,8,73372,3
20,8,73374,3
20,8,73428,3
20,8,73432,3
20,9,73473,3
20,9,73513,3
20,10,73550,3
20,10,73560,3
20,10,73562,3
20,10,73590,3
20,11,73639,3
20,11,73671,3
12,42,45348,3
20,11,73683,3
1,37,2612,3
20,13,73770,3
12,42,45380,3
20,13,73776,3
20,13,73802,3
12,43,45415,3
4,36,14066,3
20,14,73832,3
20,14,73848,3
20,14,73850,3
20,14,73856,3
7,21,24528,3
8,4,27095,3
20,14,73866,3
7,4,23305,3
20,15,73926,3
20,16,73949,3
20,16,73951,3
12,43,45445,3
3,3,7835,3
6,6,19584,3
12,43,45463,3
20,18,74071,3
20,18,74079,3
9,9,31522,3
20,19,74132,3
6,22,20707,3
12,45,45529,3
20,20,74185,3
20,20,74189,3
20,20,74195,3
20,21,74265,3
20,21,74267,3
20,21,74269,3
20,21,74279,3
20,22,74318,3
20,22,74344,3
1,36,2585,3
20,22,74376,3
20,22,74386,3
20,23,74401,3
20,23,74405,3
20,23,74407,3
20,23,74417,3
20,23,74461,3
7,1,23073,3
20,24,74508,3
20,24,74510,3
20,24,74540,3
20,25,74583,3
20,26,74675,3
20,26,74677,3
12,45,45535,3
20,26,74697,3
6,22,20703,3
20,28,74816,3
20,28,74818,3
20,28,74838,3
20,28,74860,3
12,46,45582,3
12,46,45598,3
20,29,74893,3
12,46,45600,3
2,37,6602,3
20,30,75016,3
20,30,75024,3
20,30,75030,3
20,30,75032,3
20,31,75093,3
20,31,75101,3
12,46,45610,3
20,33,75228,3
20,34,75271,3
20,34,75279,3
20,34,75285,3
20,35,75308,3
12,46,45640,3
20,35,75334,3
20,36,75389,3
12,48,45704,3
20,36,75409,3
12,48,45726,3
20,36,75447,3
20,37,75486,3
20,37,75496,3
20,37,75498,3
20,37,75502,3
20,37,75520,3
3,24,9344,3
6,3,19345,3
4,36,14046,3
4,18,12660,3
20,39,75674,3
20,39,75694,3
12,49,45767,3
2,37,6596,3
