id,pulse,broad,narrow
1_371,0,0,1
1_372,0,0,0
1_373,0,0,1
1_374,1,0,0
1_375,0,0,1
1_376,1,0,0
1_377,0,0,1
1_378,0,0,1
1_379,0,0,1
1_380,0,0,1
1_381,0,0,1
1_382,0,0,1
1_383,0,0,1
1_384,0,0,1
1_385,0,0,1
1_386,0,0,1
1_387,0,0,1
1_388,0,0,1
1_389,0,0,1
1_390,0,0,1
1_391,0,0,1
1_392,0,0,1
1_393,1,0,0
1_394,0,0,1
1_395,0,0,1
1_396,1,0,0
1_397,0,0,1
1_398,1,0,0
1_399,0,0,1
1_400,1,0,0
1_401,1,0,0
1_402,0,0,1
1_403,0,0,1
1_404,0,0,0
1_405,0,0,1
1_406,0,0,1
1_407,0,0,1
1_408,0,0,1
1_409,0,0,1
1_410,0,0,1
1_411,0,0,1
1_412,0,0,1
1_413,1,0,0
1_414,1,0,0
1_415,0,0,1
1_416,0,0,1
1_417,0,0,1
1_418,0,0,1
1_419,0,0,1
1_420,0,0,1
1_421,0,0,1
1_422,0,0,1
1_423,0,0,1
1_424,0,0,1
1_425,0,0,1
1_426,0,0,1
1_427,0,0,1
1_428,0,0,1
1_429,0,0,1
1_430,0,0,1
1_431,0,0,1
1_432,0,0,1
1_433,0,0,1
1_434,1,0,0
1_435,0,0,1
1_436,0,0,1
1_437,1,0,0
1_438,0,0,1
1_439,0,0,1
1_440,0,0,1
1_441,0,0,1
1_442,0,0,1
1_443,1,0,0
1_444,1,0,0
1_445,0,0,1
1_446,0,0,1
1_447,0,0,1
1_448,0,0,1
1_449,0,0,1
1_450,0,0,1
1_451,0,0,1
1_452,0,0,0
1_453,0,0,1
1_454,0,0,1
1_455,0,0,1
1_456,0,0,1
1_457,0,0,1
1_458,0,0,1
1_459,0,0,1
1_460,0,0,1
1_461,0,0,1
1_462,1,0,0
1_463,0,0,1
1_464,1,0,0
1_465,0,0,1
1_466,0,0,0
1_467,0,0,0
1_468,0,0,1
1_469,1,0,0
1_470,0,0,1
1_471,0,0,0
1_472,0,0,1
1_473,0,0,1
1_474,0,0,0
1_475,0,0,1
1_476,0,0,1
1_477,0,0,1
1_478,0,0,1
1_479,0,0,1
1_480,1,0,0
1_481,0,0,0
1_482,0,0,1
1_483,0,0,1
1_484,1,0,0
1_485,0,0,1
1_486,0,0,1
1_487,0,0,0
1_488,0,0,1
1_489,1,0,0
1_490,0,0,1
1_491,0,0,1
1_492,0,0,1
1_493,0,0,1
1_494,0,0,1
1_495,0,0,1
1_496,0,0,1
1_497,0,0,1
1_498,0,0,1
1_499,0,0,1
1_500,0,0,1
1_501,0,0,1
1_502,0,0,1
1_503,1,0,0
1_504,0,0,1
1_505,0,0,0
1_506,0,0,1
1_507,0,0,1
1_508,0,0,1
1_509,0,0,1
1_510,0,0,1
1_511,0,0,1
1_512,0,0,0
1_513,0,0,1
1_514,0,0,1
1_515,0,0,1
1_516,0,0,1
1_517,0,0,1
1_518,1,0,1
1_519,0,0,0
1_520,0,0,1
1_521,0,0,1
1_522,0,0,1
1_523,1,0,0
1_524,0,0,1
1_525,0,0,1
1_526,0,0,0
1_527,0,0,1
1_528,1,0,0
1_529,0,0,1
1_530,0,0,1
1_531,0,0,1
1_532,0,0,1
1_533,0,0,1
1_534,0,0,1
1_535,0,0,1
1_536,0,0,0
1_537,0,0,1
1_538,0,0,1
1_539,0,0,1
1_540,0,0,1
1_541,0,0,1
1_542,0,0,1
1_543,0,0,1
1_544,1,0,0
1_545,0,0,1
1_546,1,0,0
1_547,0,0,1
1_548,0,0,0
1_549,1,0,0
1_550,0,0,1
1_551,0,0,1
1_552,0,0,1
1_553,0,0,1
1_554,1,0,0
1_555,0,0,1
1_556,1,0,0
1_557,0,0,1
1_558,0,0,1
1_559,0,0,1
1_560,1,0,0
1_561,0,0,1
1_562,1,0,0
1_563,0,0,1
1_564,0,0,1
1_565,1,0,1
1_566,0,0,1
1_567,0,0,1
1_568,0,0,1
1_569,1,0,0
1_570,0,0,1
1_571,1,0,0
1_572,0,0,1
1_573,0,0,1
1_574,1,0,0
1_575,0,0,1
1_576,0,0,1
1_577,1,0,0
1_578,1,0,0
1_579,1,0,0
1_580,0,0,1
1_581,0,0,1
1_582,0,0,1
1_583,0,0,1
1_584,0,0,1
1_585,1,0,0
1_586,0,0,1
1_587,0,0,1
1_588,1,0,0
1_589,0,0,1
1_590,0,0,1
1_591,0,0,1
1_592,0,0,1
1_593,0,0,1
1_594,0,0,1
1_595,1,0,0
1_596,1,0,0
1_597,1,0,0
1_598,1,0,0
1_599,0,0,1
1_600,0,0,1
1_601,0,0,1
1_602,0,0,1
1_603,1,0,0
1_604,0,0,1
1_605,0,0,1
1_606,1,0,1
1_607,1,0,0
1_608,0,0,1
1_609,0,0,1
1_610,0,0,1
1_611,1,0,0
1_612,0,0,1
1_613,0,0,1
1_614,0,0,1
1_615,0,0,1
1_616,0,0,1
1_617,0,0,1
1_618,0,0,1
1_619,1,0,0
1_620,0,0,1
1_621,1,0,0
1_622,0,0,1
1_623,0,0,1
1_624,0,0,1
1_625,0,0,1
1_626,0,0,1
1_627,1,0,0
1_628,0,0,1
1_629,0,0,1
1_630,0,0,1
1_631,1,0,0
1_632,0,0,1
1_633,0,0,1
1_634,0,0,1
1_635,1,0,0
1_636,0,0,1
1_637,1,0,0
1_638,0,0,1
1_639,0,0,1
1_640,0,0,1
1_641,0,0,1
1_642,0,0,1
1_643,1,0,0
1_644,0,0,1
1_645,0,0,1
1_646,0,0,1
1_647,0,0,0
1_648,0,0,1
1_649,0,0,1
1_650,0,0,1
1_651,0,0,1
1_652,1,0,0
1_653,0,0,1
1_654,0,0,1
1_655,0,0,1
1_656,0,0,1
1_657,0,0,1
1_658,0,0,1
1_659,1,0,0
1_660,0,0,1
1_661,1,0,0
1_662,0,0,1
1_663,0,0,1
1_664,0,0,1
1_665,1,0,0
1_666,0,0,1
1_667,0,0,1
1_668,0,0,1
1_669,0,0,0
1_670,1,0,0
1_671,0,0,1
1_672,1,0,0
1_673,0,0,1
1_674,0,0,1
1_675,0,0,1
1_676,0,0,0
1_677,0,0,1
1_678,1,0,0
1_679,0,0,1
1_680,0,0,0
1_681,0,0,1
1_682,0,0,1
1_683,1,0,0
1_684,0,0,1
1_685,1,0,0
1_686,0,0,1
1_687,0,0,1
1_688,0,0,1
1_689,0,0,1
1_690,0,0,1
1_691,0,0,1
1_692,0,0,1
1_693,0,0,1
1_694,0,0,1
1_695,1,0,0
1_696,0,0,1
1_697,0,0,1
1_698,0,0,1
1_699,0,0,1
1_700,0,0,1
1_701,0,0,1
1_702,1,0,0
1_703,0,0,1
1_704,0,0,1
1_705,1,0,0
1_706,0,0,1
1_707,0,0,1
1_708,0,0,1
1_709,0,0,1
1_710,1,0,0
1_711,0,0,1
1_712,0,0,1
1_713,0,0,1
1_714,0,0,1
1_715,0,0,1
1_716,0,0,1
1_717,0,0,1
1_718,1,0,0
1_719,0,0,1
1_720,1,0,0
1_721,1,0,0
1_722,0,0,1
1_723,1,0,0
1_724,0,0,1
1_725,0,0,1
1_726,0,0,1
1_727,0,0,1
1_728,0,0,1
1_729,0,0,1
1_730,0,0,1
1_731,0,0,1
1_732,0,0,1
1_733,0,0,1
1_734,0,0,1
1_735,0,0,1
1_736,1,0,0
1_737,0,0,1
1_738,0,0,1
1_739,0,0,1
1_740,1,0,1
1_741,0,0,1
1_742,0,0,1
1_743,0,0,1
1_744,0,0,1
1_745,1,0,0
1_746,0,0,1
1_747,0,0,1
1_748,0,0,1
1_749,0,0,1
1_750,1,0,0
1_751,0,0,1
1_752,0,0,1
1_753,0,0,1
1_754,0,0,1
1_755,1,0,0
1_756,1,0,0
1_757,0,0,1
1_758,0,0,1
1_759,0,0,1
1_760,0,0,0
1_761,0,0,1
1_762,0,0,1
1_763,0,0,1
1_764,1,0,0
1_765,1,0,0
1_766,0,0,1
1_767,0,0,1
1_768,0,0,1
1_769,1,0,0
1_770,0,0,1
1_771,1,0,0
1_772,0,0,1
1_773,1,0,0
1_774,0,0,1
1_775,0,0,1
1_776,0,0,1
1_777,0,0,1
1_778,0,0,1
1_779,0,0,1
1_780,0,0,1
1_781,1,0,0
1_782,0,0,0
1_783,0,0,1
1_784,0,0,1
1_785,0,0,1
1_786,1,0,0
1_787,0,0,1
1_788,0,0,1
1_789,0,0,1
1_790,0,0,1
1_791,0,0,1
1_792,0,0,1
1_793,1,0,0
1_794,0,0,1
1_795,0,0,1
1_796,0,0,1
1_797,0,0,1
1_798,1,0,0
1_799,1,0,0
1_800,0,0,1
1_801,0,0,1
1_802,0,0,1
1_803,0,0,1
1_804,0,0,1
1_805,0,0,1
1_806,0,0,1
1_807,0,0,1
1_808,0,0,1
1_809,1,0,1
1_810,1,0,0
1_811,1,0,0
1_812,0,0,1
1_813,0,0,1
1_814,0,0,1
1_815,0,0,1
1_816,0,0,1
1_817,1,0,0
1_818,0,0,1
1_819,0,0,1
1_820,0,0,1
1_821,0,0,1
1_822,0,0,1
1_823,0,0,1
1_824,0,0,1
1_825,0,0,1
1_826,1,0,0
1_827,0,0,1
1_828,0,0,1
1_829,1,0,1
1_830,1,0,0
1_831,0,0,1
1_832,0,0,1
1_833,1,0,0
1_834,1,0,0
1_835,0,0,1
1_836,0,0,1
1_837,1,0,0
1_838,1,0,0
1_839,0,0,1
1_840,0,0,1
1_841,0,0,1
1_842,0,0,1
1_843,0,0,1
1_844,1,0,0
1_845,1,0,0
1_846,1,0,0
1_847,1,0,0
1_848,0,0,1
1_849,1,0,0
1_850,0,0,1
1_851,0,0,1
1_852,0,0,1
1_853,0,0,0
1_854,1,0,0
1_855,1,0,0
1_856,0,0,1
1_857,1,0,0
1_858,1,0,0
1_859,1,0,0
1_860,0,0,1
1_861,1,0,0
1_862,1,0,0
1_863,1,0,0
1_864,0,0,1
1_865,1,0,0
1_866,0,0,0
1_867,0,0,1
1_868,1,0,0
1_869,0,0,1
1_870,1,0,0
1_871,1,0,0
1_872,1,0,0
1_873,0,0,1
1_874,1,0,0
1_875,1,0,0
1_876,0,0,1
1_877,1,0,0
1_878,0,0,1
1_879,1,0,0
1_880,1,0,0
1_881,0,0,1
1_882,1,0,0
1_883,1,0,0
1_884,1,0,0
1_885,0,0,1
1_886,1,0,0
1_887,0,0,0
1_888,0,0,1
1_889,0,0,1
1_890,0,0,1
1_891,1,0,0
1_892,0,0,1
1_893,1,0,0
1_894,0,0,1
1_895,0,0,1
1_896,0,0,1
1_897,0,0,1
1_898,1,0,0
1_899,1,0,0
1_900,0,0,1
1_901,1,0,1
1_902,0,0,1
1_903,1,0,0
1_904,1,0,0
1_905,1,0,0
1_906,1,0,0
1_907,1,0,0
1_908,0,0,1
1_909,1,0,0
1_910,0,0,1
1_911,0,0,1
1_912,0,0,1
1_913,0,0,1
1_914,0,0,1
1_915,1,0,0
1_916,0,0,1
1_917,0,0,1
1_918,1,0,1
1_919,0,0,1
1_920,0,0,1
1_921,0,0,1
1_922,1,0,1
1_923,0,0,1
1_924,0,0,1
1_925,0,0,1
1_926,0,0,0
1_927,1,0,0
1_928,1,0,0
1_929,1,0,0
1_930,0,0,1
1_931,0,0,1
1_932,0,0,1
1_933,1,0,0
1_934,0,0,1
1_935,1,0,0
1_936,0,0,1
1_937,0,0,1
1_938,1,0,0
1_939,0,0,1
1_940,1,0,0
1_941,1,0,0
1_942,0,0,1
1_943,1,0,0
1_944,1,0,0
1_945,0,0,1
1_946,0,0,1
1_947,0,0,1
1_948,0,0,0
1_949,1,0,0
1_950,0,0,1
1_951,1,0,0
1_952,1,0,0
1_953,1,0,0
1_954,1,0,0
1_955,0,0,1
1_956,0,0,1
1_957,1,0,0
1_958,1,0,0
1_959,0,0,1
1_960,1,0,0
1_961,1,0,0
1_962,1,0,0
1_963,1,0,0
1_964,0,0,1
1_965,0,0,1
1_966,1,0,0
1_967,0,0,1
1_968,1,0,0
1_969,0,0,1
1_970,1,0,0
1_971,0,0,1
1_972,1,0,1
1_973,0,0,1
1_974,1,0,0
1_975,1,0,0
1_976,0,0,1
1_977,0,0,1
1_978,0,0,1
1_979,0,0,1
1_980,0,0,1
1_981,1,0,0
1_982,0,0,1
1_983,0,0,1
1_984,1,0,0
1_985,1,0,0
1_986,1,0,0
1_987,0,0,1
1_988,0,0,1
1_989,0,0,1
1_990,1,0,1
1_991,1,0,0
1_992,0,0,1
1_993,1,0,0
1_994,0,0,1
1_995,1,0,0
1_996,0,0,1
1_997,0,0,1
1_998,0,0,1
1_999,1,0,0
1_1000,0,0,1
1_1001,1,0,0
1_1002,1,0,0
1_1003,1,0,0
1_1004,1,0,0
1_1005,0,0,1
1_1006,1,0,0
1_1007,1,0,0
1_1008,1,0,0
1_1009,0,0,1
1_1010,0,0,1
1_1011,0,0,1
1_1012,1,0,0
1_1013,1,0,0
1_1014,0,0,1
1_1015,1,0,0
1_1016,1,0,0
1_1017,0,0,0
1_1018,0,0,1
1_1019,1,0,0
1_1020,1,0,0
1_1021,0,0,1
1_1022,1,0,0
1_1023,1,0,0
10_0,0,0,1
10_1,1,0,0
10_2,0,0,1
10_3,0,0,1
10_4,0,0,1
10_5,1,0,0
10_6,0,0,1
10_7,0,0,1
10_8,1,0,0
10_9,0,0,1
10_10,1,0,0
10_11,0,0,1
10_12,0,0,1
10_13,0,0,1
10_14,1,0,0
10_15,0,0,1
10_16,0,0,1
10_17,0,0,1
10_18,1,0,0
10_19,1,0,0
10_20,0,0,1
10_21,0,0,1
10_22,0,0,1
10_23,0,0,1
10_24,0,0,1
10_25,0,0,1
10_26,0,0,1
10_27,0,0,1
10_28,0,0,1
10_29,0,0,1
10_30,0,0,1
10_31,0,0,1
10_32,0,0,1
10_33,0,0,1
10_34,0,0,1
10_35,0,0,1
10_36,0,0,1
10_37,0,0,1
10_38,0,0,1
10_39,0,0,1
10_40,0,0,1
10_41,0,0,1
10_42,0,0,1
10_43,0,0,1
10_44,0,0,1
10_45,0,0,1
10_46,0,0,1
10_47,0,0,1
10_48,0,0,1
10_49,0,0,1
10_50,0,0,1
10_51,0,0,1
10_52,0,0,1
10_53,0,0,1
10_54,0,0,1
10_55,0,0,1
10_56,0,0,1
10_57,0,0,1
10_58,0,0,1
10_59,0,0,1
10_60,0,0,1
10_61,0,0,1
10_62,0,0,1
10_63,0,0,1
10_64,0,0,1
10_65,0,0,1
10_66,0,0,1
10_67,0,0,1
10_68,0,0,1
10_69,0,0,1
10_70,1,0,0
10_71,0,0,1
10_72,0,0,1
10_73,0,0,1
10_74,0,0,1
10_75,0,0,1
10_76,0,0,0
10_77,0,0,1
10_78,0,0,1
10_79,1,0,0
10_80,0,0,1
10_81,0,0,1
10_82,0,0,1
10_83,0,0,1
10_84,0,0,1
10_85,0,0,1
10_86,0,0,1
10_87,0,0,1
10_88,0,0,1
10_89,0,0,1
10_90,0,0,1
10_91,0,0,0
10_92,0,0,1
10_93,0,0,1
10_94,0,0,1
10_95,0,0,1
10_96,0,0,1
10_97,0,0,1
10_98,1,0,0
10_99,0,0,1
10_100,0,0,1
10_101,0,0,1
10_102,0,0,1
10_103,0,0,1
10_104,0,0,1
10_105,0,0,1
10_106,0,0,1
10_107,0,0,1
10_108,0,0,1
10_109,0,0,1
10_110,0,0,1
10_111,0,0,1
10_112,0,0,1
10_113,0,0,1
10_114,0,0,1
10_115,0,0,1
10_116,0,0,1
10_117,1,0,0
10_118,0,0,1
10_119,0,0,1
10_120,0,0,1
10_121,0,0,1
10_122,0,0,1
10_123,0,0,1
10_124,0,0,1
10_125,0,0,1
10_126,0,0,1
10_127,0,0,1
10_128,0,0,1
10_129,0,0,1
10_130,0,0,1
10_131,0,0,1
10_132,1,0,0
10_133,0,0,1
10_134,0,0,1
10_135,0,0,1
10_136,0,0,1
10_137,0,0,0
10_138,0,0,1
10_139,0,0,1
10_140,0,0,1
10_141,0,0,1
10_142,0,0,1
10_143,0,0,1
10_144,0,0,1
10_145,0,0,1
10_146,0,0,1
10_147,0,0,1
10_148,0,0,1
10_149,0,0,1
10_150,1,0,0
10_151,0,0,1
10_152,0,0,1
10_153,0,0,1
10_154,0,0,1
10_155,0,0,1
10_156,0,0,1
10_157,0,0,1
10_158,0,0,1
10_159,0,0,1
10_160,0,0,1
10_161,0,0,1
10_162,0,0,1
10_163,0,0,1
10_164,0,0,1
10_165,0,0,1
10_166,0,0,1
10_167,0,0,1
10_168,0,0,1
10_169,0,0,1
10_170,0,0,1
10_171,0,0,1
10_172,0,0,1
10_173,1,0,0
10_174,0,0,1
10_175,0,0,1
10_176,0,0,1
10_177,1,0,0
10_178,0,0,1
10_179,0,0,1
10_180,0,0,1
10_181,0,0,1
10_182,0,0,1
10_183,0,0,1
10_184,0,0,1
10_185,0,0,1
10_186,0,0,1
10_187,0,0,1
10_188,0,0,1
10_189,0,0,1
10_190,0,0,1
10_191,0,0,1
10_192,0,0,1
10_193,0,0,1
10_194,0,0,1
10_195,0,0,1
10_196,1,0,0
10_197,0,0,0
10_198,0,0,1
10_199,0,0,1
10_200,0,0,1
10_201,0,0,1
10_202,0,0,1
10_203,0,0,1
10_204,0,0,1
10_205,0,0,1
10_206,0,0,1
10_207,0,0,1
10_208,0,0,1
10_209,0,0,0
10_210,0,0,1
10_211,0,0,1
10_212,0,0,1
10_213,0,0,1
10_214,0,0,1
10_215,0,0,1
10_216,1,0,0
10_217,0,0,1
10_218,0,0,1
10_219,0,0,1
10_220,0,0,1
10_221,0,0,1
10_222,0,0,1
10_223,1,0,0
10_224,0,0,1
10_225,0,0,1
10_226,0,0,1
10_227,0,0,1
10_228,0,0,0
10_229,0,0,1
10_230,0,0,1
10_231,0,0,1
10_232,0,0,1
10_233,0,0,1
10_234,0,0,1
10_235,0,0,1
10_236,0,0,1
10_237,0,0,1
10_238,0,0,1
10_239,0,0,1
10_240,0,0,1
10_241,1,0,0
10_242,0,0,1
10_243,0,0,1
10_244,0,0,1
10_245,1,0,0
10_246,0,0,1
10_247,0,0,1
10_248,0,0,1
10_249,0,0,1
10_250,0,0,1
10_251,0,0,1
10_252,0,0,0
10_253,0,0,1
10_254,0,0,1
10_255,0,0,1
10_256,0,0,1
10_257,0,0,1
10_258,0,0,1
10_259,0,0,1
10_260,0,0,1
10_261,0,0,1
10_262,0,0,1
10_263,0,0,1
10_264,0,0,1
10_265,0,0,1
10_266,0,0,1
10_267,0,0,1
10_268,0,0,1
10_269,0,0,1
10_270,0,0,1
10_271,0,0,1
10_272,0,0,1
10_273,1,0,0
10_274,0,0,1
10_275,0,0,1
10_276,0,0,1
10_277,0,0,1
10_278,0,0,1
10_279,0,0,1
10_280,0,0,1
10_281,0,0,0
10_282,0,0,1
10_283,0,0,1
10_284,0,0,1
10_285,1,0,0
10_286,0,0,0
10_287,0,0,1
10_288,0,0,1
10_289,0,0,1
10_290,0,0,1
10_291,0,0,1
10_292,0,0,1
10_293,0,0,1
10_294,0,0,1
10_295,0,0,1
10_296,0,0,1
10_297,0,0,1
10_298,0,0,1
10_299,0,0,1
10_300,0,0,1
10_301,0,0,1
10_302,0,0,1
10_303,0,0,1
10_304,0,0,1
10_305,0,0,1
10_306,0,0,1
10_307,0,0,1
10_308,0,0,1
10_309,1,0,0
10_310,0,0,1
10_311,0,0,1
10_312,0,0,1
10_313,0,0,1
10_314,0,0,1
10_315,0,0,1
10_316,0,0,1
10_317,0,0,1
10_318,0,0,1
10_319,1,0,0
10_320,0,0,1
10_321,0,0,1
10_322,0,0,1
10_323,1,0,0
10_324,0,0,1
10_325,0,0,1
10_326,0,0,1
10_327,0,0,1
10_328,0,0,1
10_329,0,0,1
10_330,1,0,0
10_331,0,0,1
10_332,0,0,1
10_333,1,0,0
10_334,0,0,1
10_335,0,0,1
10_336,0,0,1
10_337,0,0,1
10_338,0,0,1
10_339,0,0,1
10_340,0,0,1
10_341,0,0,1
10_342,0,0,1
10_343,0,0,1
10_344,0,0,1
10_345,0,0,1
10_346,0,0,1
10_347,0,0,1
10_348,0,0,1
10_349,0,0,0
10_350,0,0,1
10_351,0,0,1
10_352,0,0,1
10_353,0,0,1
10_354,0,0,1
10_355,0,0,1
10_356,0,0,1
10_357,0,0,1
10_358,1,0,0
10_359,0,0,1
10_360,0,0,1
10_361,0,0,1
10_362,0,0,1
10_363,0,0,0
10_364,0,0,1
10_365,0,0,1
10_366,0,0,1
10_367,0,0,1
10_368,0,0,1
10_369,0,0,1
10_370,0,0,1
10_371,0,0,1
10_372,0,0,1
10_373,0,0,1
10_374,0,0,1
10_375,0,0,1
10_376,0,0,1
10_377,0,0,1
10_378,0,0,1
10_379,0,0,1
10_380,0,0,1
10_381,0,0,1
10_382,0,0,1
10_383,0,0,1
10_384,0,0,1
10_385,0,0,1
10_386,0,0,1
10_387,0,0,1
10_388,0,0,1
10_389,0,0,1
10_390,0,0,1
10_391,0,0,1
10_392,0,0,1
10_393,1,0,0
10_394,0,0,1
10_395,0,0,1
10_396,0,0,1
10_397,0,0,1
10_398,0,0,1
10_399,0,0,1
10_400,0,0,1
10_401,0,0,1
10_402,0,0,1
10_403,0,0,1
10_404,0,0,1
10_405,0,0,1
10_406,0,0,1
10_407,0,0,1
10_408,0,0,1
10_409,1,0,0
10_410,0,0,1
10_411,0,0,1
10_412,0,0,1
10_413,0,0,1
10_414,0,0,1
10_415,0,0,1
10_416,1,0,0
10_417,0,0,1
10_418,0,0,1
10_419,0,0,1
10_420,0,0,1
10_421,0,0,1
10_422,0,0,1
10_423,0,0,1
10_424,0,0,1
10_425,0,0,1
10_426,0,0,1
10_427,0,0,1
10_428,0,0,1
10_429,0,0,1
10_430,0,0,1
10_431,0,0,1
10_432,0,0,1
10_433,0,0,1
10_434,0,0,1
10_435,0,0,1
10_436,1,0,0
10_437,0,0,1
10_438,0,0,1
10_439,0,0,1
10_440,0,0,1
10_441,1,0,0
10_442,0,0,1
10_443,0,0,1
10_444,0,0,1
10_445,1,0,0
10_446,1,0,0
10_447,0,0,1
10_448,0,0,1
10_449,0,0,1
10_450,0,0,1
10_451,0,0,1
10_452,0,0,1
10_453,0,0,1
10_454,0,0,1
10_455,0,0,1
10_456,0,0,1
10_457,0,0,1
10_458,1,0,0
10_459,0,0,1
10_460,0,0,1
10_461,0,0,1
10_462,0,0,1
10_463,0,0,1
10_464,0,0,1
10_465,1,0,0
10_466,0,0,1
10_467,0,0,1
10_468,0,0,1
10_469,0,0,1
10_470,1,0,0
10_471,0,0,1
10_472,0,0,1
10_473,0,0,1
10_474,0,0,1
10_475,0,0,1
10_476,0,0,1
10_477,0,0,1
10_478,0,0,1
10_479,0,0,1
10_480,0,0,1
10_481,1,0,0
10_482,0,0,1
10_483,0,0,1
10_484,0,0,1
10_485,0,0,1
10_486,0,0,1
10_487,0,0,1
10_488,0,0,1
10_489,0,0,1
10_490,0,0,1
10_491,0,0,1
10_492,0,0,1
10_493,0,0,1
10_494,0,0,1
10_495,0,0,1
10_496,0,0,1
10_497,0,0,1
10_498,0,0,1
10_499,0,0,1
10_500,0,0,1
10_501,0,0,1
10_502,0,0,1
10_503,0,0,1
10_504,0,0,1
10_505,0,0,1
10_506,0,0,1
10_507,0,0,0
10_508,0,0,1
10_509,0,0,1
10_510,0,0,1
10_511,0,0,1
10_512,0,0,1
10_513,0,0,1
10_514,0,0,1
10_515,0,0,1
10_516,0,0,1
10_517,1,0,0
10_518,0,0,1
10_519,0,0,1
10_520,1,0,0
10_521,0,0,1
10_522,1,0,0
10_523,0,0,1
10_524,0,0,1
10_525,0,0,1
10_526,0,0,1
10_527,0,0,1
10_528,0,0,1
10_529,0,0,1
10_530,0,0,1
10_531,1,0,0
10_532,0,0,1
10_533,0,0,1
10_534,1,0,0
10_535,1,0,1
10_536,0,0,1
10_537,0,0,1
10_538,1,0,0
10_539,0,0,1
10_540,0,0,1
10_541,1,0,0
10_542,0,0,1
10_543,0,0,1
10_544,0,0,1
10_545,0,0,1
10_546,1,0,0
10_547,0,0,1
10_548,1,0,0
10_549,0,0,1
10_550,0,0,1
10_551,0,0,1
10_552,0,0,1
10_553,0,0,1
10_554,0,0,1
10_555,0,0,1
10_556,0,0,1
10_557,0,0,1
10_558,0,0,1
10_559,0,0,1
10_560,0,0,1
10_561,0,0,1
10_562,0,0,1
10_563,0,0,1
10_564,0,0,1
10_565,0,0,1
10_566,0,0,1
10_567,0,0,1
10_568,0,0,1
10_569,0,0,1
10_570,0,0,1
10_571,0,0,1
10_572,0,0,1
10_573,0,0,1
10_574,0,0,1
10_575,0,0,1
10_576,0,0,1
10_577,0,0,1
10_578,0,0,1
10_579,0,0,0
10_580,0,0,1
10_581,0,0,1
10_582,0,0,1
10_583,0,0,1
10_584,0,0,1
10_585,0,0,1
10_586,0,0,1
10_587,1,0,0
10_588,0,0,1
10_589,0,0,1
10_590,0,0,1
10_591,0,0,1
10_592,0,0,1
10_593,0,0,1
10_594,0,0,1
10_595,1,0,0
10_596,0,0,1
10_597,0,0,1
10_598,0,0,1
10_599,0,0,1
10_600,0,0,1
10_601,0,0,1
10_602,0,0,1
10_603,0,0,1
10_604,0,0,1
10_605,0,0,1
10_606,0,0,1
10_607,1,0,0
10_608,0,0,1
10_609,0,0,1
10_610,0,0,1
10_611,0,0,1
10_612,0,0,1
10_613,0,0,1
10_614,1,0,0
10_615,0,0,1
10_616,0,0,1
10_617,0,0,1
10_618,0,0,1
10_619,0,0,1
10_620,0,0,0
10_621,1,0,0
10_622,0,0,1
10_623,0,0,1
10_624,0,0,1
10_625,1,0,0
10_626,0,0,1
10_627,1,0,0
10_628,0,0,1
10_629,0,0,1
10_630,0,0,1
10_631,0,0,1
10_632,0,0,1
10_633,0,0,1
10_634,0,0,1
10_635,1,0,0
10_636,0,0,1
10_637,0,0,1
10_638,0,0,1
10_639,0,0,1
10_640,0,0,1
10_641,0,0,1
10_642,0,0,1
10_643,0,0,0
10_644,0,0,1
10_645,0,0,1
10_646,0,0,1
10_647,0,0,1
10_648,0,0,1
10_649,0,0,1
10_650,0,0,1
10_651,0,0,1
10_652,1,0,0
10_653,1,0,0
10_654,0,0,1
10_655,0,0,1
10_656,0,0,1
10_657,0,0,1
10_658,1,0,0
10_659,1,0,0
10_660,0,0,1
10_661,0,0,1
10_662,0,0,1
10_663,0,0,0
10_664,0,0,1
10_665,0,0,1
10_666,0,0,1
10_667,1,0,0
10_668,0,0,1
10_669,0,0,1
10_670,0,0,1
10_671,0,0,1
10_672,0,0,1
10_673,0,0,1
10_674,0,0,1
10_675,0,0,1
10_676,1,0,0
10_677,0,0,1
10_678,0,0,1
10_679,0,0,1
10_680,0,0,1
10_681,0,0,1
10_682,0,0,1
10_683,0,0,1
10_684,0,0,1
10_685,0,0,1
10_686,0,0,1
10_687,0,0,1
10_688,0,0,1
10_689,0,0,1
10_690,1,0,0
10_691,0,0,1
10_692,0,0,1
10_693,1,0,0
10_694,0,0,1
10_695,0,0,1
10_696,0,0,1
10_697,0,0,1
10_698,0,0,1
10_699,0,0,1
10_700,0,0,1
10_701,0,0,1
10_702,0,0,1
10_703,0,0,1
10_704,0,0,1
10_705,1,0,0
10_706,0,0,1
10_707,0,0,1
10_708,0,0,1
10_709,0,0,1
10_710,0,0,1
10_711,0,0,1
10_712,0,0,1
10_713,0,0,1
10_714,0,0,1
10_715,0,0,1
10_716,0,0,1
10_717,0,0,1
10_718,0,0,1
10_719,0,0,1
10_720,0,0,1
10_721,1,0,0
10_722,0,0,1
10_723,0,0,1
10_724,0,0,1
10_725,0,0,0
10_726,0,0,1
10_727,0,0,1
10_728,0,0,1
10_729,1,0,0
10_730,0,0,1
10_731,0,0,1
10_732,0,0,1
10_733,0,0,1
10_734,0,0,1
10_735,0,0,1
10_736,0,0,1
10_737,1,0,0
10_738,0,0,1
10_739,0,0,1
10_740,0,0,1
10_741,0,0,1
10_742,0,0,1
